
Processing staticRatio benchmark.


Configuration for benchmark run:

	testType: static
	testSize: 1000
	testIterations: 50
	degreeOfParallelism: 10
	sleepInterval: 0

Configuration for testCase1:

	ratioOfMethods: 
		getItem: 80
		add: 9
		contains: 2
		remove: 9
		clear: 1
threadId	end time	iter #		avg		min		max		
2		10:47:06	11		0.000042	0.000004	0.000245
3		10:47:06	12		0.000035	0.000006	0.000157
4		10:47:06	7		0.000037	0.000005	0.000097
9		10:47:06	7		0.000036	0.000004	0.000124
6		10:47:06	7		0.000040	0.000007	0.000108
5		10:47:06	10		0.000039	0.000007	0.000109
1		10:47:06	17		0.000022	0.000007	0.000054
8		10:47:06	6		0.000054	0.000009	0.000142
7		10:47:06	9		0.000051	0.000007	0.000213
10		10:47:06	5		0.000055	0.000012	0.000151
9		10:47:06	8		0.000038	0.000004	0.000124
1		10:47:06	18		0.000023	0.000007	0.000054
3		10:47:06	13		0.000036	0.000006	0.000157
4		10:47:06	8		0.000043	0.000005	0.000097
6		10:47:06	8		0.000044	0.000007	0.000108
9		10:47:06	9		0.000038	0.000004	0.000124
6		10:47:06	9		0.000040	0.000007	0.000108
1		10:47:06	19		0.000022	0.000007	0.000054
3		10:47:06	14		0.000036	0.000006	0.000157
10		10:47:06	6		0.000051	0.000012	0.000151
4		10:47:06	9		0.000044	0.000005	0.000097
4		10:47:06	10		0.000040	0.000003	0.000097
6		10:47:06	10		0.000041	0.000007	0.000108
5		10:47:06	11		0.000039	0.000007	0.000109
3		10:47:06	15		0.000036	0.000006	0.000157
8		10:47:06	7		0.000053	0.000009	0.000142
9		10:47:06	10		0.000035	0.000004	0.000124
10		10:47:06	7		0.000045	0.000009	0.000151
7		10:47:06	10		0.000052	0.000007	0.000213
4		10:47:06	11		0.000037	0.000003	0.000097
2		10:47:06	12		0.000043	0.000004	0.000245
5		10:47:06	12		0.000037	0.000007	0.000109
3		10:47:06	16		0.000037	0.000006	0.000157
1		10:47:06	20		0.000025	0.000007	0.000082
3		10:47:06	17		0.000035	0.000006	0.000157
7		10:47:06	11		0.000048	0.000007	0.000213
4		10:47:06	12		0.000035	0.000003	0.000097
8		10:47:06	8		0.000055	0.000009	0.000142
9		10:47:06	11		0.000035	0.000004	0.000124
6		10:47:06	11		0.000044	0.000007	0.000108
3		10:47:06	18		0.000034	0.000006	0.000157
2		10:47:06	13		0.000045	0.000004	0.000245
4		10:47:06	13		0.000033	0.000003	0.000097
9		10:47:06	12		0.000033	0.000004	0.000124
4		10:47:06	14		0.000031	0.000003	0.000097
9		10:47:06	13		0.000031	0.000004	0.000124
4		10:47:06	15		0.000029	0.000003	0.000097
9		10:47:06	14		0.000029	0.000004	0.000124
7		10:47:06	12		0.000045	0.000007	0.000213
9		10:47:06	15		0.000028	0.000004	0.000124
2		10:47:06	14		0.000043	0.000004	0.000245
1		10:47:06	21		0.000024	0.000007	0.000082
8		10:47:06	9		0.000050	0.000009	0.000142
10		10:47:06	8		0.000041	0.000009	0.000151
6		10:47:06	12		0.000048	0.000007	0.000108
3		10:47:06	19		0.000032	0.000006	0.000157
7		10:47:06	13		0.000042	0.000007	0.000213
3		10:47:06	20		0.000031	0.000006	0.000157
7		10:47:06	14		0.000039	0.000007	0.000213
4		10:47:06	16		0.000028	0.000003	0.000097
5		10:47:06	13		0.000046	0.000007	0.000152
10		10:47:06	9		0.000037	0.000009	0.000151
6		10:47:06	13		0.000045	0.000007	0.000108
10		10:47:06	10		0.000034	0.000009	0.000151
2		10:47:06	15		0.000046	0.000004	0.000245
8		10:47:06	10		0.000049	0.000009	0.000142
7		10:47:06	15		0.000040	0.000007	0.000213
5		10:47:06	14		0.000043	0.000007	0.000152
6		10:47:06	14		0.000044	0.000007	0.000108
1		10:47:06	22		0.000027	0.000007	0.000083
3		10:47:06	21		0.000033	0.000006	0.000157
2		10:47:06	16		0.000045	0.000004	0.000245
3		10:47:06	22		0.000032	0.000006	0.000157
7		10:47:06	16		0.000039	0.000007	0.000213
1		10:47:06	23		0.000026	0.000007	0.000083
4		10:47:06	17		0.000032	0.000003	0.000104
1		10:47:06	24		0.000025	0.000007	0.000083
3		10:47:06	23		0.000032	0.000006	0.000157
3		10:47:06	24		0.000031	0.000003	0.000157
7		10:47:06	17		0.000037	0.000004	0.000213
10		10:47:06	11		0.000038	0.000009	0.000151
8		10:47:06	11		0.000048	0.000009	0.000142
8		10:47:06	12		0.000044	0.000004	0.000142
1		10:47:06	25		0.000026	0.000007	0.000083
8		10:47:06	13		0.000041	0.000004	0.000142
3		10:47:06	25		0.000031	0.000003	0.000157
4		10:47:06	18		0.000034	0.000003	0.000104
5		10:47:06	15		0.000042	0.000007	0.000152
2		10:47:06	17		0.000047	0.000004	0.000245
1		10:47:06	26		0.000026	0.000007	0.000083
8		10:47:06	14		0.000041	0.000004	0.000142
1		10:47:06	27		0.000026	0.000007	0.000083
6		10:47:06	15		0.000046	0.000007	0.000108
4		10:47:06	19		0.000032	0.000003	0.000104
10		10:47:06	12		0.000042	0.000009	0.000151
2		10:47:06	18		0.000047	0.000004	0.000245
8		10:47:06	15		0.000041	0.000004	0.000142
6		10:47:06	16		0.000045	0.000007	0.000108
2		10:47:06	19		0.000045	0.000004	0.000245
6		10:47:06	17		0.000043	0.000007	0.000108
1		10:47:06	28		0.000027	0.000007	0.000083
6		10:47:06	18		0.000041	0.000006	0.000108
8		10:47:06	16		0.000041	0.000004	0.000142
10		10:47:06	13		0.000041	0.000009	0.000151
2		10:47:06	20		0.000043	0.000004	0.000245
7		10:47:06	18		0.000041	0.000004	0.000213
5		10:47:06	16		0.000043	0.000007	0.000152
9		10:47:06	16		0.000042	0.000004	0.000260
1		10:47:06	29		0.000028	0.000007	0.000083
6		10:47:06	19		0.000042	0.000006	0.000108
8		10:47:06	17		0.000041	0.000004	0.000142
7		10:47:06	19		0.000041	0.000004	0.000213
4		10:47:06	20		0.000034	0.000003	0.000104
4		10:47:06	21		0.000032	0.000003	0.000104
9		10:47:06	17		0.000041	0.000004	0.000260
4		10:47:06	22		0.000031	0.000003	0.000104
5		10:47:06	17		0.000042	0.000007	0.000152
7		10:47:06	20		0.000040	0.000004	0.000213
5		10:47:06	18		0.000040	0.000007	0.000152
10		10:47:06	14		0.000043	0.000009	0.000151
9		10:47:06	18		0.000040	0.000004	0.000260
10		10:47:06	15		0.000041	0.000007	0.000151
2		10:47:06	21		0.000044	0.000004	0.000245
4		10:47:06	23		0.000031	0.000003	0.000104
2		10:47:06	22		0.000042	0.000004	0.000245
4		10:47:06	24		0.000030	0.000003	0.000104
6		10:47:06	20		0.000042	0.000006	0.000108
8		10:47:06	18		0.000039	0.000004	0.000142
10		10:47:06	16		0.000039	0.000007	0.000151
1		10:47:06	30		0.000030	0.000007	0.000083
10		10:47:06	17		0.000037	0.000007	0.000151
6		10:47:06	21		0.000041	0.000006	0.000108
8		10:47:06	19		0.000039	0.000004	0.000142
5		10:47:06	19		0.000038	0.000007	0.000152
4		10:47:06	25		0.000029	0.000003	0.000104
1		10:47:06	31		0.000030	0.000007	0.000083
4		10:47:06	26		0.000028	0.000003	0.000104
6		10:47:06	22		0.000040	0.000006	0.000108
10		10:47:06	18		0.000036	0.000007	0.000151
7		10:47:06	21		0.000041	0.000004	0.000213
8		10:47:06	20		0.000038	0.000004	0.000142
7		10:47:06	22		0.000040	0.000004	0.000213
3		10:47:06	26		0.000040	0.000003	0.000269
7		10:47:06	23		0.000038	0.000004	0.000213
3		10:47:06	27		0.000039	0.000003	0.000269
9		10:47:06	19		0.000040	0.000004	0.000260
5		10:47:06	20		0.000038	0.000007	0.000152
9		10:47:06	20		0.000039	0.000004	0.000260
